codigo,descricao,salario_medio_atual,modelo_vencedor,score,previsao_5,previsao_10,previsao_15,previsao_20,tendencia_salarial,tendencia_mercado
261425,Intérprete de Língua de Sinais,1300.4719562243504,XGBoost,0.9999662048039546,1300.3046875,1300.3046875,1300.3046875,1300.3046875,Estável,CRESCIMENTO LEVE
261430,Audiodescritor,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
261505,Autor-Roteirista,1302.0,XGBoost,0.9999758475128914,1301.445556640625,1301.445556640625,1301.445556640625,1301.445556640625,Estável,RETRAÇÃO LEVE
261510,Critico,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
261515,Escritor de Ficcao,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
261520,Escritor de nao Ficcao,2779.5,XGBoost,0.9999622799285287,2770.415771484375,2770.415771484375,2770.415771484375,2770.415771484375,Estável,RETRAÇÃO LEVE
261525,Poeta,1285.0,Prophet,0.9999999999640199,1455.0928681474882,1625.185950461643,1795.2790327757982,1965.3721150899532,Crescente,CRESCIMENTO LEVE
261530,Redator de Textos Tecnicos,2699.833333333333,XGBoost,0.9999687825485308,2693.275146484375,2693.275146484375,2693.275146484375,2693.275146484375,Estável,CRESCIMENTO LEVE
261605,Editor de Jornal,1258.6,Prophet,0.9999999999943529,1692.6012764193442,2127.077945351097,2561.3168054875946,2995.555665624092,Crescente,RETRAÇÃO LEVE
261610,Editor de Livro,2300.0,Fallback,0.0,2300.0,2300.0,2300.0,2300.0,Estável,RETRAÇÃO LEVE
261615,Editor de Midia Eletronica,1219.875,XGBoost,0.9999671231388811,1220.5546875,1220.5546875,1220.5546875,1220.5546875,Estável,RETRAÇÃO LEVE
261620,Editor de Revista,1302.0,XGBoost,0.9999758463170184,1301.722900390625,1301.722900390625,1301.722900390625,1301.722900390625,Estável,RETRAÇÃO LEVE
261625,Editor de Revista Cientifica,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
261705,Ancora de Radio e Televisao,1393.6666666666665,Prophet,0.999999999863437,1577.0997921782046,1760.533382245298,1943.9669723123916,2127.400562379485,Crescente,CRESCIMENTO LEVE
261710,Comentarista de Radio e Televisao,,Fallback_after_preproc,0.0,0.0,0.0,0.0,0.0,Sem dados,Sem dados
261715,Locutor de Radio e Televisao,1588.060606060606,XGBoost,0.999968803050671,1586.0107421875,1586.0107421875,1586.0107421875,1586.0107421875,Estável,RETRAÇÃO LEVE
261720,Locutor Publicitario de Radio e Televisao,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,CRESCIMENTO LEVE
261725,Narrador em Programas de Radio e Televisao,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
261730,Reporter de Radio e Televisao,2393.55,XGBoost,0.9999613882592363,2388.680908203125,2388.680908203125,2388.680908203125,2388.680908203125,Estável,RETRAÇÃO LEVE
261805,Fotografo,1391.6595253790374,XGBoost,0.9999673693999027,1391.2574462890625,1391.2574462890625,1391.2574462890625,1391.2574462890625,Estável,RETRAÇÃO LEVE
261810,Fotografo Publicitario,1540.888888888889,Prophet,0.9999999999708771,2196.872846075482,2853.215100405193,3509.5573547349036,4166.2590517011595,Crescente,RETRAÇÃO LEVE
261815,Fotografo Retratista,1499.0488721804513,XGBoost,0.9999732186476217,1497.3504638671875,1497.3504638671875,1497.3504638671875,1497.3504638671875,Estável,CRESCIMENTO LEVE
261820,Repórter Fotográfico,1394.2,XGBoost,0.9999734678724713,1393.8719482421875,1393.8719482421875,1393.8719482421875,1393.8719482421875,Estável,RETRAÇÃO LEVE
261905,Continuista,1371.0,XGBoost,0.9999729139377054,1370.9739990234375,1370.9739990234375,1370.9739990234375,1370.9739990234375,Estável,RETRAÇÃO LEVE
261910,Assistente de Direcao (Tv),3080.0,Fallback,0.0,3080.0,3080.0,3080.0,3080.0,Estável,CRESCIMENTO LEVE
262105,Produtor Cultural,1520.6010101010102,XGBoost,0.9999842053429285,1520.9354248046875,1520.9354248046875,1520.9354248046875,1520.9354248046875,Estável,RETRAÇÃO LEVE
262110,Produtor Cinematografico,900.5,Linear,1.0,5398.0,9895.5,14393.0,18890.5,Crescente,RETRAÇÃO LEVE
262115,Produtor de Radio,1302.0,Linear,1.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
262120,Produtor de Teatro,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
262125,Produtor de Televisao,1400.5,XGBoost,0.9999601240282833,1400.291259765625,1400.291259765625,1400.291259765625,1400.291259765625,Estável,CRESCIMENTO LEVE
262130,Tecnólogo em Produção Fonográfica,2651.0,Linear,1.0,-4094.0,-10839.0,-17584.0,-24329.0,Decrescente,CRESCIMENTO LEVE
262135,Tecnólogo em Produção Audiovisual,2348.9,XGBoost,0.9999719322407956,2345.848388671875,2345.848388671875,2345.848388671875,2345.848388671875,Estável,CRESCIMENTO LEVE
262205,Diretor de Cinema,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
262210,Diretor de Programas de Radio,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
262215,Diretor de Programas de Televisao,2000.0,Fallback,0.0,2000.0,2000.0,2000.0,2000.0,Estável,RETRAÇÃO LEVE
262220,Diretor Teatral,1305.0,XGBoost,0.9999600487293515,1304.6680908203125,1304.6680908203125,1304.6680908203125,1304.6680908203125,Estável,RETRAÇÃO LEVE
262225,Diretor de Programacao,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
262230,Diretor de Producao,2575.5,XGBoost,0.999968622615902,2571.008544921875,2571.008544921875,2571.008544921875,2571.008544921875,Estável,RETRAÇÃO LEVE
262235,Diretor Artistico,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
262305,Cenografo Carnavalesco e Festas Populares,1302.0,XGBoost,0.9999758479235097,1301.630615234375,1301.630615234375,1301.630615234375,1301.630615234375,Estável,RETRAÇÃO LEVE
262310,Cenografo de Cinema,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
262315,Cenografo de Eventos,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,CRESCIMENTO LEVE
262320,Cenografo de Teatro,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
262325,Cenografo de Tv,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
262330,Diretor de Arte,1934.4166666666667,XGBoost,0.9999692865962234,1933.4283447265625,1933.4283447265625,1933.4283447265625,1933.4283447265625,Estável,CRESCIMENTO LEVE
262405,Artista (Artes Visuais),3251.1346153846152,XGBoost,0.9999637464989285,3241.976806640625,3241.976806640625,3241.976806640625,3241.976806640625,Estável,RETRAÇÃO LEVE
262410,Desenhista Industrial Grafico (Designer Grafico),2061.2997151970835,XGBoost,0.999968143239752,2059.173828125,2059.173828125,2059.173828125,2059.173828125,Estável,CRESCIMENTO LEVE
262415,Conservador-Restaurador de Bens  Culturais,1812.3636363636365,XGBoost,0.9999638302893762,1816.2193603515625,1816.2193603515625,1816.2193603515625,1816.2193603515625,Estável,CRESCIMENTO LEVE
262420,Desenhista Industrial de Produto (Designer de Produto),2959.7115384615386,XGBoost,0.9999625727942641,2953.384521484375,2953.384521484375,2953.384521484375,2953.384521484375,Estável,CRESCIMENTO LEVE
262425,Desenhista Industrial de Produto de Moda (Designer de Moda),1833.3277777777776,XGBoost,0.999971121281333,1831.5291748046875,1831.5291748046875,1831.5291748046875,1831.5291748046875,Estável,RETRAÇÃO LEVE
262505,Ator,1345.0,XGBoost,0.9999671689480409,1343.958984375,1343.958984375,1343.958984375,1343.958984375,Estável,CRESCIMENTO LEVE
262605,Compositor,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
262610,Musico Arranjador,2391.666666666667,XGBoost,0.9999671728836299,2394.325439453125,2394.325439453125,2394.325439453125,2394.325439453125,Estável,RETRAÇÃO LEVE
262615,Musico Regente,1833.0,XGBoost,0.9999701767560123,1829.4981689453125,1829.4981689453125,1829.4981689453125,1829.4981689453125,Estável,CRESCIMENTO LEVE
262620,Musicologo,1485.5,XGBoost,0.9999734558105196,1485.2103271484375,1485.2103271484375,1485.2103271484375,1485.2103271484375,Estável,CRESCIMENTO LEVE
262705,Musico Interprete Cantor,2852.931818181818,XGBoost,0.9999693523605029,2844.35791015625,2844.35791015625,2844.35791015625,2844.35791015625,Estável,CRESCIMENTO LEVE
262710,Musico Interprete Instrumentista,1889.4666666666667,XGBoost,0.9999637540436417,1885.4091796875,1885.4091796875,1885.4091796875,1885.4091796875,Estável,CRESCIMENTO LEVE
262805,Assistente de Coreografia,45.0,Fallback,0.0,45.0,45.0,45.0,45.0,Estável,CRESCIMENTO LEVE
262810,Bailarino (Exceto Dancas Populares),1851.0,XGBoost,0.9999666751491838,1848.107177734375,1848.107177734375,1848.107177734375,1848.107177734375,Estável,CRESCIMENTO LEVE
262815,Coreografo,1263.75,XGBoost,0.9999599931935027,1263.884521484375,1263.884521484375,1263.884521484375,1263.884521484375,Estável,CRESCIMENTO LEVE
262820,Dramaturgo de Danca,,Fallback_after_preproc,0.0,0.0,0.0,0.0,0.0,Sem dados,Sem dados
262825,Ensaiador de Danca,1250.5,XGBoost,0.9999600182306285,1248.566162109375,1248.566162109375,1248.566162109375,1248.566162109375,Estável,CRESCIMENTO LEVE
262830,Professor de Danca,901.151111111111,XGBoost,0.999967214039452,901.0853271484375,901.0853271484375,901.0853271484375,901.0853271484375,Estável,CRESCIMENTO LEVE
262905,Decorador de Interiores de Nivel Superior,2215.75,XGBoost,0.9999615136021359,2210.874267578125,2210.874267578125,2210.874267578125,2210.874267578125,Estável,CRESCIMENTO LEVE
263105,Ministro de Culto Religioso,1309.5555555555554,XGBoost,0.9999791986682268,1310.70751953125,1310.70751953125,1310.70751953125,1310.70751953125,Estável,CRESCIMENTO LEVE
263110,Missionario,6138.25,XGBoost,0.9999767275154184,6128.94677734375,6128.94677734375,6128.94677734375,6128.94677734375,Estável,RETRAÇÃO LEVE
263115,Teologo,20.0,Linear,1.0,20.0,20.0,20.0,20.0,Estável,RETRAÇÃO LEVE
271105,Chefe de Cozinha (Desativado em 2010),2088.936507936508,XGBoost,0.9999660304133899,2085.78076171875,2085.78076171875,2085.78076171875,2085.78076171875,Estável,RETRAÇÃO LEVE
271110,Tecnólogo em Gastronomia,2052.625,XGBoost,0.9999623749591946,2050.63623046875,2050.63623046875,2050.63623046875,2050.63623046875,Estável,RETRAÇÃO LEVE
300105,Tecnico em Mecatronica - Automacao da Manufatura,2005.6625,XGBoost,0.9999651614879287,2003.03271484375,2003.03271484375,2003.03271484375,2003.03271484375,Estável,RETRAÇÃO LEVE
300110,Tecnico em Mecatronica - Robotica,1405.5,XGBoost,0.9999717150071841,1409.2490234375,1409.2490234375,1409.2490234375,1409.2490234375,Estável,RETRAÇÃO LEVE
300305,Tecnico em Eletromecanica,1788.992156862745,XGBoost,0.9999669717532093,1786.182861328125,1786.182861328125,1786.182861328125,1786.182861328125,Estável,CRESCIMENTO LEVE
301105,Tecnico de Laboratorio Industrial,1533.03241864983,XGBoost,0.9999704780534621,1531.72998046875,1531.72998046875,1531.72998046875,1531.72998046875,Estável,RETRAÇÃO LEVE
301110,Tecnico de Laboratorio de Analises Fisico-Quimicas (Materiais de Construcao),1867.8328163771712,XGBoost,0.999966975247494,1864.547119140625,1864.547119140625,1864.547119140625,1864.547119140625,Estável,CRESCIMENTO LEVE
301115,Tecnico Quimico de Petroleo,1302.0,XGBoost,0.9999839268033356,1301.649169921875,1301.649169921875,1301.649169921875,1301.649169921875,Estável,CRESCIMENTO LEVE
301205,Tecnico de Apoio À Bioengenharia,1302.0,Linear,1.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
311105,Tecnico Quimico,1572.6216844407986,XGBoost,0.999972166700023,1572.0631103515625,1572.0631103515625,1572.0631103515625,1572.0631103515625,Estável,RETRAÇÃO LEVE
311110,Tecnico de Celulose e Papel,1501.5,XGBoost,0.9999657356423586,1500.117431640625,1500.117431640625,1500.117431640625,1500.117431640625,Estável,RETRAÇÃO LEVE
311115,Tecnico em Curtimento,5687.5625,XGBoost,0.9999666426361885,5667.4052734375,5667.4052734375,5667.4052734375,5667.4052734375,Estável,RETRAÇÃO LEVE
311205,Tecnico em Petroquimica,1407.0,XGBoost,0.999965144609685,1406.32666015625,1406.32666015625,1406.32666015625,1406.32666015625,Estável,RETRAÇÃO LEVE
311305,"Tecnico em Materiais, Produtos Ceramicos e Vidros",1966.0,XGBoost,0.9999629067110052,1966.41748046875,1966.41748046875,1966.41748046875,1966.41748046875,Estável,RETRAÇÃO LEVE
311405,Tecnico em Borracha,,Fallback_after_preproc,0.0,0.0,0.0,0.0,0.0,Sem dados,Sem dados
311410,Tecnico em Plastico,1484.7745604395604,XGBoost,0.9999670513572269,1482.2908935546875,1482.2908935546875,1482.2908935546875,1482.2908935546875,Estável,CRESCIMENTO LEVE
311505,Tecnico de Controle de Meio Ambiente,1945.808857808858,XGBoost,0.999962925842879,1942.91015625,1942.91015625,1942.91015625,1942.91015625,Estável,CRESCIMENTO LEVE
311510,Tecnico de Meteorologia,1302.0,Fallback,0.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
311515,"Tecnico de Utilidade (Producao e Distribuicao de Vapor, Gases, Oleos, Combustiveis, Energia)",1611.7681818181818,XGBoost,0.9999723696475824,1611.115478515625,1611.115478515625,1611.115478515625,1611.115478515625,Estável,CRESCIMENTO LEVE
311520,Tecnico em Tratamento de Efluentes,1363.25,Linear,1.0,6552.0,11740.75,16929.5,22118.25,Crescente,CRESCIMENTO LEVE
311605,Tecnico Textil,1501.2083333333335,XGBoost,0.9999617838914969,1501.06884765625,1501.06884765625,1501.06884765625,1501.06884765625,Estável,CRESCIMENTO LEVE
311610,Tecnico Textil (Tratamentos Quimicos),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
311615,Tecnico Textil de Fiacao,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
311620,Tecnico Textil de Malharia,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
311625,Tecnico Textil de Tecelagem,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
311705,Colorista de Papel,1817.5,XGBoost,0.999969289962432,1814.783935546875,1814.783935546875,1814.783935546875,1814.783935546875,Estável,RETRAÇÃO LEVE
311710,Colorista Textil,1433.863226744186,XGBoost,0.9999683083097146,1431.795654296875,1431.795654296875,1431.795654296875,1431.795654296875,Estável,CRESCIMENTO LEVE
311715,Preparador de Tintas,1617.6575091575091,XGBoost,0.9999720058129048,1617.150390625,1617.150390625,1617.150390625,1617.150390625,Estável,RETRAÇÃO LEVE
311720,Preparador de Tintas (Fabrica de Tecidos),,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
311725,Tingidor de Couros e Peles,1412.5,Prophet,0.9999999999913022,1640.124740645106,1867.7493793891172,2095.374018133128,2322.998656877139,Crescente,RETRAÇÃO LEVE
312105,Tecnico de Obras Civis,2200.9389316306415,XGBoost,0.9999661660815135,2197.070556640625,2197.070556640625,2197.070556640625,2197.070556640625,Estável,CRESCIMENTO LEVE
312205,Tecnico de Estradas,2042.4444444444443,XGBoost,0.9999616771990295,2038.139892578125,2038.139892578125,2038.139892578125,2038.139892578125,Estável,CRESCIMENTO LEVE
312210,Tecnico de Saneamento,2478.4203935599285,XGBoost,0.9999639290158324,2472.580322265625,2472.580322265625,2472.580322265625,2472.580322265625,Estável,CRESCIMENTO LEVE
312305,Tecnico em Agrimensura,2550.416666666667,XGBoost,0.9999632651937115,2544.603515625,2544.603515625,2544.603515625,2544.603515625,Estável,RETRAÇÃO LEVE
312310,Tecnico em Geodesia e Cartografia,2301.5416666666665,XGBoost,0.9999683178312622,2298.50634765625,2298.50634765625,2298.50634765625,2298.50634765625,Estável,CRESCIMENTO LEVE
312315,Tecnico em Hidrografia,759.0,Fallback,0.0,759.0,759.0,759.0,759.0,Estável,CRESCIMENTO LEVE
312320,Topografo,2050.244106569954,XGBoost,0.999973274286127,2048.565185546875,2048.565185546875,2048.565185546875,2048.565185546875,Estável,CRESCIMENTO LEVE
313105,Eletrotecnico,1733.3341861598442,XGBoost,0.9999676321641904,1730.9815673828125,1730.9815673828125,1730.9815673828125,1730.9815673828125,Estável,CRESCIMENTO LEVE
313110,Eletrotecnico (Producao de Energia),1884.970238095238,XGBoost,0.9999755059404852,1884.04541015625,1884.04541015625,1884.04541015625,1884.04541015625,Estável,RETRAÇÃO LEVE
313115,"Eletrotenico na Fabricacao, Montagem e Instalacao de Maquinas e Equipamentos",2492.4260953298026,XGBoost,0.9999599802706696,2489.886962890625,2489.886962890625,2489.886962890625,2489.886962890625,Estável,RETRAÇÃO LEVE
313120,Tecnico de Manutencao Eletrica,1754.1949685534591,XGBoost,0.9999668046931315,1753.6136474609375,1753.6136474609375,1753.6136474609375,1753.6136474609375,Estável,CRESCIMENTO LEVE
313125,Tecnico de Manutencao Eletrica de Maquina,1519.6636363636362,XGBoost,0.999964409815154,1519.0865478515625,1519.0865478515625,1519.0865478515625,1519.0865478515625,Estável,RETRAÇÃO LEVE
313130,Tecnico Eletricista,1840.861618331543,XGBoost,0.9999628096537838,1838.2882080078125,1838.2882080078125,1838.2882080078125,1838.2882080078125,Estável,RETRAÇÃO LEVE
313205,Tecnico de Manutencao Eletronica,1788.4149616368286,XGBoost,0.9999653985062389,1785.4840087890625,1785.4840087890625,1785.4840087890625,1785.4840087890625,Estável,RETRAÇÃO LEVE
313210,Tecnico de Manutencao Eletronica (Circuitos de Maquinas com Comando Numerico),2231.65,XGBoost,0.9999708445924197,2230.798095703125,2230.798095703125,2230.798095703125,2230.798095703125,Estável,CRESCIMENTO LEVE
313215,Tecnico Eletronico,1617.6959238222519,XGBoost,0.999969305108828,1615.6973876953125,1615.6973876953125,1615.6973876953125,1615.6973876953125,Estável,CRESCIMENTO LEVE
313220,Tecnico em Manutencao de Equipamentos de Informatica,1648.6154496281272,XGBoost,0.9999665987844842,1646.338134765625,1646.338134765625,1646.338134765625,1646.338134765625,Estável,CRESCIMENTO LEVE
313305,Tecnico de Comunicacao de Dados,1411.7094017094018,XGBoost,0.9999686313924885,1411.292724609375,1411.292724609375,1411.292724609375,1411.292724609375,Estável,RETRAÇÃO LEVE
313310,Tecnico de Rede (Telecomunicacoes),1482.3594470046085,XGBoost,0.9999708155203433,1480.931640625,1480.931640625,1480.931640625,1480.931640625,Estável,RETRAÇÃO LEVE
313315,Tecnico de Telecomunicacoes (Telefonia),1560.858076563959,XGBoost,0.9999671290005502,1558.402587890625,1558.402587890625,1558.402587890625,1558.402587890625,Estável,CRESCIMENTO LEVE
313320,Tecnico de Transmissao (Telecomunicacoes),1763.9285714285716,XGBoost,0.9999662725408591,1762.6126708984375,1762.6126708984375,1762.6126708984375,1762.6126708984375,Estável,CRESCIMENTO LEVE
313405,Tecnico em Calibracao,1294.25,Prophet,0.9999999999039929,1371.7500610340785,1449.3348743053148,1526.8772218878423,1604.4195694703694,Crescente,RETRAÇÃO LEVE
313410,Tecnico em Instrumentacao,2179.318783068783,XGBoost,0.999964765220297,2175.017822265625,2175.017822265625,2175.017822265625,2175.017822265625,Estável,RETRAÇÃO LEVE
313415,"Encarregado de Manutencao de Instrumentos de Controle, Medicao e Similares",2149.0608465608466,XGBoost,0.9999664921180651,2145.925537109375,2145.925537109375,2145.925537109375,2145.925537109375,Estável,RETRAÇÃO LEVE
313505,Tecnico em Fotonica,1467.7849099099099,XGBoost,0.9999678745908748,1466.206787109375,1466.206787109375,1466.206787109375,1466.206787109375,Estável,CRESCIMENTO LEVE
314105,Tecnico em Mecanica de Precisao,1470.3333333333335,XGBoost,0.9999614916202126,1470.089111328125,1470.089111328125,1470.089111328125,1470.089111328125,Estável,RETRAÇÃO LEVE
314110,Tecnico Mecanico,1688.9938032005448,XGBoost,0.9999681926631754,1686.9228515625,1686.9228515625,1686.9228515625,1686.9228515625,Estável,RETRAÇÃO LEVE
314115,"Tecnico Mecanico (Calefacao, Ventilacao e Refrigeracao)",1556.8194633152175,XGBoost,0.9999659602620762,1554.399169921875,1554.399169921875,1554.399169921875,1554.399169921875,Estável,CRESCIMENTO LEVE
